TDS,DEVELOPMENT,BOROUGH,LAT,LON,TOTAL_POP,POP14_18,POP18_24,POP_60_UP,HAS_ECO_HUB,AREA_FLOOD,AREA_BUILD,BUILT,OUTREACH,TDS_OUTREACH,ETT_OUTREACH,RECRUITMENT,TDS_RECRUITMENT,ETT_RECRUITMENT
355.0,UPACA (SITE 6),MANHATTAN,40.8009949,-73.940091,182.0,,0.0,,0.0,0.0,0.575186,0,0.0,74.0,12.669228307447035,0.0,123.0,10.0
356.0,UNION AVENUE-EAST 166TH STREET,BRONX,40.8263531,-73.899737,269.0,,37.0,,0.0,0.0,0.0,0,0.0,59.0,7.916779727877189,0.0,59.0,8.0
359.0,154 WEST 84TH STREET,MANHATTAN,40.7859758,-73.975263,69.0,,7.0,,0.0,0.0,0.092418,0,0.0,NaN,NaN,0.0,123.0,32.0
360.0,WEST FARMS ROAD REHAB,BRONX,40.8278844,-73.888553,431.0,,44.0,,0.0,0.0,0.386039,0,0.0,NaN,NaN,0.0,59.0,22.0
362.0,LONGFELLOW AVENUE REHAB,BRONX,40.826233,-73.887855,257.0,,42.0,,0.0,0.0,0.201517,0,0.0,NaN,NaN,0.0,59.0,22.0
364.0,LOWER EAST SIDE III,MANHATTAN,40.7244201,-73.976845,161.0,,25.0,,0.0,1.02854,0.517165,0,0.0,23.0,6.801415255486658,0.0,23.0,7.0
365.0,HOWARD AVENUE-PARK PLACE,BROOKLYN,40.6706106,-73.920604,417.0,,67.0,,0.0,0.0,0.0,0,0.0,NaN,NaN,0.0,72.0,17.0
366.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),BROOKLYN,40.6710024,-73.928143,252.0,,50.0,,0.0,0.0,0.0,0,0.0,NaN,NaN,0.0,72.0,25.0
367.0,HUNTS POINT AVENUE REHAB,BRONX,40.8179749,-73.888938,322.0,,49.0,,0.0,0.0,0.515171,0,0.0,NaN,NaN,0.0,59.0,19.0
368.0,STERLING PLACE REHABS (STERLING-BUFFALO),BROOKLYN,40.6712291,-73.927357,316.0,,49.0,,0.0,0.0,0.0,0,0.0,NaN,NaN,0.0,72.0,26.0
369.0,SUTTER AVENUE-UNION STREET,BROOKLYN,40.6659912,-73.921419,241.0,,28.0,,0.0,0.0,0.0,0,0.0,NaN,NaN,0.0,72.0,17.0
377.0,SAMUEL (CITY),MANHATTAN,40.8199917,-73.938925,1325.0,,148.0,,0.0,0.0,1.56067888680496,0,0.0,NaN,NaN,0.0,123.0,31.0
502.0,MORRIS II,BRONX,40.8368055,-73.903657,1901.0,,245.0,,0.0,0.0,5.60536452897152,0,0.0,NaN,NaN,0.0,59.0,23.0
505.0,QUEENSBRIDGE NORTH,QUEENS,40.7558754,-73.944203,2965.0,,272.0,,0.0,3.991879,10.2742882847077,0,0.0,NaN,NaN,0.0,26.0,16.0
514.0,WHITMAN,BROOKLYN,40.6944713,-73.975219,3639.0,,429.0,,0.0,0.0,12.0863065378598,0,0.0,NaN,NaN,0.0,4.0,35.0
515.0,REHAB PROGRAM (DOUGLASS REHABS),MANHATTAN,40.7993916,-73.969272,168.0,,17.0,,0.0,0.0,0.227497,0,0.0,NaN,NaN,0.0,123.0,29.0
516.0,REHAB PROGRAM (TAFT REHABS),MANHATTAN,40.8032922,-73.952031,262.0,,33.0,,0.0,0.0,0.12583,0,0.0,NaN,NaN,0.0,123.0,15.0
517.0,REHAB PROGRAM (WISE REHAB),MANHATTAN,40.7910351,-73.967443,68.0,,3.0,,0.0,0.0,0.0471,0,0.0,NaN,NaN,0.0,123.0,21.0
526.0,WEST FARMS SQUARE CONVENTIONAL,BRONX,40.827512,-73.888067,42.0,,5.0,,0.0,0.0,0.042834,0,0.0,NaN,NaN,0.0,59.0,22.0
547.0,HARRISON AVENUE REHAB (GROUP B),BRONX,40.8533225,-73.910808,329.0,,29.0,,0.0,0.0,0.422697,0,0.0,NaN,NaN,0.0,74.0,34.0
559.0,STANTON STREET,MANHATTAN,40.7198759,-73.983446,34.0,,12.0,,0.0,0.0,0.029615,0,0.0,23.0,10.377123249983642,0.0,60.0,8.0
582.0,DOUGLASS II,MANHATTAN,40.7972631,-73.966056,1542.0,,185.0,,0.0,0.0,4.9504215400782,0,0.0,NaN,NaN,0.0,123.0,28.0
